"Sensitivity Excess Phase - dB SPL/watt (8 ohms, @0.50 meters) (High)"
      "Hz"  "Mag (dB)"       "deg"
1185.996706, 84.038, 122.7067
1194.590927, 84.068, 119.5817
1203.247425, 84.119, 116.5339
1211.966652, 84.189, 113.5351
1220.749062, 84.275, 110.5604
1229.595113, 84.372, 107.5891
1238.505266, 84.476, 104.6060
1247.479986, 84.582, 101.6053
1256.519740, 84.685, 98.5918
1265.625000, 84.783, 95.5780
1274.796240, 84.874, 92.5786
1284.033940, 84.959, 89.6083
1293.338579, 85.039, 86.6829
1302.710643, 85.115, 83.8179
1312.150622, 85.193, 81.0250
1321.659006, 85.276, 78.3060
1331.236292, 85.370, 75.6497
1340.882979, 85.475, 73.0333
1350.599570, 85.594, 70.4289
1360.386571, 85.722, 67.8098
1370.244493, 85.855, 65.1559
1380.173849, 85.989, 62.4573
1390.175158, 86.119, 59.7136
1400.248940, 86.241, 56.9308
1410.395721, 86.354, 54.1174
1420.616030, 86.458, 51.2812
1430.910399, 86.552, 48.4296
1441.279366, 86.636, 45.5674
1451.723470, 86.709, 42.6976
1462.243257, 86.770, 39.8227
1472.839274, 86.818, 36.9474
1483.512075, 86.850, 34.0803
1494.262215, 86.863, 31.2350
1505.090255, 86.856, 28.4305
1515.996759, 86.827, 25.6914
1526.982297, 86.778, 23.0448
1538.047440, 86.711, 20.5173
1549.192766, 86.630, 18.1311
1560.418855, 86.540, 15.9025
1571.726293, 86.447, 13.8407
1583.115670, 86.359, 11.9468
1594.587579, 86.282, 10.2134
1606.142618, 86.221, 8.6251
1617.781389, 86.184, 7.1586
1629.504500, 86.175, 5.7833
1641.312561, 86.196, 4.4609
1653.206189, 86.249, 3.1459
1665.186002, 86.333, 1.7879
1677.252626, 86.441, 0.3371
1689.406690, 86.568, -1.2487
1701.648828, 86.705, -2.9973
1713.979677, 86.841, -4.9198
1726.399880, 86.968, -7.0116
1738.910085, 87.079, -9.2559
1751.510944, 87.168, -11.6274
1764.203115, 87.230, -14.0953
1776.987258, 87.263, -16.6256
1789.864040, 87.263, -19.1821
1802.834133, 87.228, -21.7255
1815.898212, 87.160, -24.2147
1829.056959, 87.060, -26.6088
1842.311060, 86.931, -28.8708
1855.661205, 86.779, -30.9720
1869.108091, 86.610, -32.8953
1882.652419, 86.431, -34.6361
1896.294894, 86.248, -36.2004
1910.036229, 86.069, -37.6010
1923.877139, 85.897, -38.8558
1937.818345, 85.737, -39.9866
1951.860576, 85.590, -41.0168
1966.004562, 85.456, -41.9688
1980.251042, 85.336, -42.8606
1994.600757, 85.229, -43.7039
2009.054456, 85.132, -44.5051
2023.612893, 85.047, -45.2695
2038.276826, 84.973, -46.0073
2053.047020, 84.910, -46.7348
2067.924246, 84.858, -47.4714
2082.909277, 84.813, -48.2327
2098.002896, 84.774, -49.0256
2113.205890, 84.735, -49.8460
2128.519051, 84.695, -50.6790
2143.943178, 84.649, -51.4996
2159.479074, 84.596, -52.2756
2175.127549, 84.538, -52.9716
2190.889420, 84.477, -53.5562
2206.765508, 84.419, -54.0112
2222.756640, 84.370, -54.3414
2238.863651, 84.338, -54.5796
